1410,239,1478,239,1478,310,1410,310,Specialty_Item
477,614,557,614,557,699,477,699,Flow_Indicator
1727,483,1826,483,1826,590,1727,590,Flow_Indicator
746,864,835,864,835,956,746,956,Pressure_Indicating
1055,866,1197,866,1197,988,1055,988,Weir_Meter
595,221,719,221,719,293,595,293,Diaphram_Meter
801,639,881,639,881,722,801,722,Pressure_Controller
484,387,531,387,531,441,484,441,Level_Meter
788,176,935,176,935,322,788,322,Steam_Traced
327,90,472,90,472,175,327,175,Double
196,414,292,414,292,498,196,498,Pitot_Tube_Type_Flow
1104,399,1245,399,1245,539,1104,539,Pitot_Tube
173,779,303,779,303,905,173,905,Displayed_Programmable_Device
1108,111,1247,111,1247,257,1108,257,Flow_Element
66,588,121,588,121,646,66,646,Pressure_Recorder
