566,871,645,871,645,949,566,949,Shared_Indicator
801,598,914,598,914,705,801,705,Pressure_Recording
1618,506,1684,506,1684,610,1618,610,Quick_Change
249,630,368,630,368,735,249,735,On_Local_Control_Pane
499,420,648,420,648,561,499,561,V-cone_Meter
1296,393,1395,393,1395,455,1296,455,Rotary_Meter
321,357,405,357,405,402,321,402,Pressure_Gauges
1453,545,1540,545,1540,612,1453,612,Flowmeter
492,713,610,713,610,786,492,786,Rotary_Meter
1049,679,1125,679,1125,751,1049,751,Flow_Element
1093,123,1194,123,1194,229,1093,229,Pressure_Recorder
1288,216,1401,216,1401,292,1288,292,Unit_Control_Panel
1531,307,1638,307,1638,401,1531,401,On_Local_Control_Pane
521,124,648,124,648,244,521,244,Pressure_Recording
281,488,360,488,360,564,281,564,Behind_Control
1059,334,1198,334,1198,483,1059,483,Flow_Indicator
1505,698,1599,698,1599,782,1505,782,Flow_Recorder
766,379,869,379,869,496,766,496,Behind_a_Local_Control
