468,746,537,746,537,811,468,811,Pressure_Recording
198,862,263,862,263,927,198,927,Programmable_Indicator
265,351,390,351,390,474,265,474,Shared_Indicator
1120,229,1178,229,1178,281,1120,281,Flow_Recorder
1030,414,1129,414,1129,495,1030,495,Socket_Connection
1328,655,1423,655,1423,740,1328,740,Level_Alarm
972,687,1085,687,1085,787,972,787,Manhole
1641,356,1737,356,1737,442,1641,442,Level_Transmitter
1183,780,1238,780,1238,838,1183,838,Shared_Indicator_2
112,118,226,118,226,190,112,190,Turbine_Meter
556,561,629,561,629,623,556,623,Weir_Meter
1596,904,1671,904,1671,980,1596,980,Flow_Controller
1329,181,1423,181,1423,270,1329,270,Sampler
249,670,318,670,318,779,249,779,Quick_Change
661,740,712,740,712,789,661,789,Displayed_Programmable_Device
