1411,410,1478,410,1478,469,1411,469,Manhole
278,551,332,551,332,605,278,605,Wedge_Meter
667,569,748,569,748,641,667,641,Level_Transmitter
1687,391,1779,391,1779,474,1687,474,Indicator
1283,258,1340,258,1340,309,1283,309,Correcting_Element
1282,870,1336,870,1336,928,1282,928,Flow_Indicator
1065,706,1166,706,1166,806,1065,806,Pitot_Tube
476,390,542,390,542,460,476,460,V-cone_Meter
231,315,333,315,333,416,231,416,Shared_Indicator
502,124,557,124,557,183,502,183,Flow_Indicator
791,785,922,785,922,922,791,922,Specialty_Item
668,239,718,239,718,283,668,283,Pressure_Indicator
1065,493,1206,493,1206,628,1065,628,Flow_Element
112,732,164,732,164,781,112,781,Flow_Element
1609,747,1731,747,1731,887,1609,887,Level_Meter
