517,607,599,607,599,697,517,697,Vortex_Sensor
1746,717,1810,717,1810,773,1746,773,Pitot_Tube_Type_Flow
1328,426,1430,426,1430,571,1328,571,Odometer
753,404,824,404,824,468,753,468,Correcting_Element
284,557,428,557,428,697,284,697,Flume_Meter
93,474,159,474,159,535,93,535,Computer_Indicator
1778,114,1839,114,1839,173,1778,173,Coriolis_Flow_Sensor
544,157,686,157,686,302,544,302,On_Central_Control
99,800,176,800,176,925,99,925,Rotometer
1082,242,1201,242,1201,333,1082,333,Flowmeter
1089,624,1198,624,1198,732,1089,732,Shared_Indicator
1363,219,1496,219,1496,354,1363,354,Shared_Indicator
1432,901,1508,901,1508,983,1432,983,Shared_Indicator_2
321,120,449,120,449,257,321,257,Shared_Indicator_2
1176,494,1228,494,1228,543,1176,543,Pressure_Recording
1717,408,1774,408,1774,497,1717,497,Quick_Change
