1658,662,1765,662,1765,715,1658,715,Venturi
900,775,992,775,992,869,900,869,On_Central_Control
1735,390,1835,390,1835,505,1735,505,Level_Meter
743,54,802,54,802,107,743,107,Correcting_Element
425,187,562,187,562,272,425,272,Rotary_Meter
558,509,658,509,658,617,558,617,Flow_Indicator
636,265,756,265,756,380,636,380,Behind_Control
1395,115,1498,115,1498,213,1395,213,V-cone_Meter
198,100,295,100,295,186,198,186,Level_Alarm
70,772,191,772,191,849,70,849,Turbine_Meter
395,634,457,634,457,698,395,698,Displayed_Configurable
1018,93,1067,93,1067,143,1018,143,And_Gate
1059,572,1152,572,1152,679,1059,679,Level_Meter
618,713,755,713,755,841,618,841,Lever_Gauge
1437,835,1573,835,1573,962,1437,962,Flow_Indicator
1083,337,1143,337,1143,386,1083,386,Socket_Connection
