541,179,597,179,597,258,541,258,Odometer
999,794,1128,794,1128,908,999,908,Pressure_Indicator
1388,643,1536,643,1536,733,1388,733,Flow_Nozzle_Meter
1382,913,1492,913,1492,1018,1382,1018,Transducer
986,199,1104,199,1104,257,986,257,Venturi
227,357,292,357,292,425,227,425,Pressure_Recorder
339,858,422,858,422,933,339,933,Vortex_Sensor
1202,250,1308,250,1308,354,1202,354,Diamond
1381,499,1482,499,1482,563,1381,563,Quick_Change
1604,698,1722,698,1722,816,1604,816,Wedge_Meter
355,255,443,255,443,341,355,341,Diamond
1626,256,1770,256,1770,404,1626,404,Displayed_Configurable
