1496,725,1556,725,1556,781,1496,781,Lever_Gauge
598,260,658,260,658,316,598,316,Lever_Gauge
172,437,314,437,314,576,172,576,Indicator_3
174,877,278,877,278,947,174,947,Unit_Control_Panel
512,492,646,492,646,632,512,632,Flow_Element
846,541,946,541,946,629,846,629,Behind_a_Local_Control
1724,686,1827,686,1827,784,1724,784,Level_Indicator
856,375,934,375,934,448,856,448,Level_Indicator
1061,414,1198,414,1198,561,1061,561,Shared_Indicator_2
910,868,999,868,999,959,910,959,And_Gate
1373,576,1424,576,1424,621,1373,621,Behind_a_Local_Control
1474,267,1529,267,1529,325,1474,325,Specialty_Item
1218,761,1361,761,1361,887,1218,887,Pitot_Tube_Type_Flow
180,270,236,270,236,361,180,361,Rotometer
780,724,851,724,851,787,780,787,Averaging_Pitot_Tube
429,221,512,221,512,298,429,298,Lever_Gauge
527,891,608,891,608,969,527,969,Flume_Meter
