466,642,578,642,578,749,466,749,Transducer
1045,241,1123,241,1123,319,1045,319,Wedge_Meter
1705,438,1825,438,1825,561,1705,561,Analyzer_Transmitter
451,187,505,187,505,216,451,216,Pressure_Gauges
1336,722,1475,722,1475,844,1336,844,Pitot_Tube_Type_Flow
915,631,1015,631,1015,746,915,746,Indicator_2
1277,448,1421,448,1421,526,1277,526,Pressure_Gauges
1597,771,1688,771,1688,861,1597,861,Pitot_Tube
1540,459,1609,459,1609,524,1540,524,Level_Indicator
394,414,454,414,454,508,394,508,Quick_Change
569,323,654,323,654,409,569,409,Flow_Controller
955,841,1097,841,1097,957,955,957,Socket_Connection
832,236,966,236,966,355,832,355,Averaging_Pitot_Tube
1365,109,1422,109,1422,158,1365,158,Weir_Meter
1576,280,1656,280,1656,351,1576,351,Manhole
202,853,278,853,278,965,202,965,Pressure_Gauge
167,509,294,509,294,655,167,655,Indicator_2
1229,264,1315,264,1315,352,1229,352,Level_Recorder
271,100,346,100,346,177,271,177,And_Gate
153,279,224,279,224,355,153,355,Shared_Indicator_2
