116,261,181,261,181,325,116,325,Steam_Traced
635,615,722,615,722,699,635,699,Flume_Meter
842,587,925,587,925,676,842,676,Flow_Indicator
1081,650,1162,650,1162,743,1081,743,Level_Meter
263,682,329,682,329,745,263,745,Ultrasonic_Meter
1315,797,1396,797,1396,863,1315,863,Socket_Connection
1539,266,1634,266,1634,339,1539,339,Flowmeter
170,481,234,481,234,543,170,543,Displayed_Programmable_Device
684,418,755,418,755,485,684,485,Pressure_Recording
886,300,1020,300,1020,426,886,426,Level_Indicator
1383,455,1448,455,1448,558,1383,558,Quick_Change
1639,466,1749,466,1749,556,1639,556,Socket_Connection
1138,117,1266,117,1266,241,1138,241,Flume_Meter
1522,772,1653,772,1653,906,1522,906,Indicator_3
486,363,554,363,554,424,486,424,Vortex_Sensor
433,780,568,780,568,925,433,925,Flow_Indicator
1130,378,1217,378,1217,455,1130,455,Manhole
111,880,212,880,212,982,111,982,And_Gate
483,147,621,147,621,266,483,266,Weir_Meter
740,890,825,890,825,970,740,970,Level_Indicator
