1334,826,1423,826,1423,918,1334,918,Displayed_Configurable
689,725,787,725,787,826,689,826,Pressure_Indicating
944,283,1088,283,1088,426,944,426,Steam_Traced
1535,614,1666,614,1666,731,1535,731,Averaging_Pitot_Tube
1359,687,1419,687,1419,746,1359,746,Shared_Indicator
1528,865,1613,865,1613,944,1528,944,Computer_Indicator
1028,809,1146,809,1146,935,1028,935,Shared_Indicator_2
1352,413,1471,413,1471,534,1352,534,Flow_Controller
514,116,586,116,586,184,514,184,Sampler
96,861,164,861,164,922,96,922,Not_Gate
963,520,1054,520,1054,602,963,602,Vortex_Sensor
248,394,349,394,349,494,248,494,Steam_Traced
275,172,398,172,398,294,275,294,Shared_Indicator
1196,149,1262,149,1262,283,1196,283,Venturi
1691,245,1761,245,1761,308,1691,308,Magnetic
533,438,632,438,632,526,533,526,Averaging_Pitot_Tube
486,694,582,694,582,780,486,780,Magnetic
717,189,836,189,836,316,717,316,Shared_Indicator_2
