1721,166,1790,166,1790,232,1721,232,Transducer
209,561,342,561,342,675,209,675,Weir_Meter
662,226,712,226,712,276,662,276,Level_Controller
675,438,799,438,799,562,675,562,Wedge_Meter
978,204,1057,204,1057,252,978,252,Rotometer
493,850,610,850,610,966,493,966,Diamond
424,190,521,190,521,291,424,291,Specialty_Item
186,812,280,812,280,903,186,903,Displayed_Configurable
1512,148,1642,148,1642,264,1512,264,Level_Alarm
1239,499,1369,499,1369,615,1239,615,Level_Alarm
1008,870,1091,870,1091,943,1008,943,Manhole
954,451,1060,451,1060,565,954,565,Flow_Indicator
1314,773,1374,773,1374,834,1314,834,And_Gate
877,637,997,637,997,702,877,702,Pressure_Gauges
1531,446,1588,446,1588,480,1531,480,Flow_Nozzle_Meter
799,110,904,110,904,202,799,202,Pitot_Tube_Type_Flow
199,299,305,299,305,390,199,390,Weir_Meter
