698,311,785,311,785,388,698,388,Behind_a_Local_Control
1437,164,1521,164,1521,205,1437,205,Venturi
174,364,323,364,323,499,174,499,Indicator
1702,876,1794,876,1794,957,1702,957,On_Local_Control_Pane
95,826,212,826,212,936,95,936,Sampler
873,82,947,82,947,160,873,160,Pressure_Recorder
1723,263,1831,263,1831,326,1723,326,Double
1135,474,1189,474,1189,523,1135,523,Correcting_Element
640,520,776,520,776,604,640,604,Rotary_Meter
430,398,564,398,564,535,430,535,And_Gate
966,814,1115,814,1115,905,966,905,Rotometer
1100,204,1203,204,1203,296,1100,296,Averaging_Pitot_Tube
746,795,850,795,850,858,746,858,Flow_Nozzle_Meter
1194,815,1271,815,1271,885,1194,885,Indicator
469,215,559,215,559,259,469,259,Venturi
668,82,755,82,755,173,668,173,Specialty_Item
1741,608,1845,608,1845,671,1741,671,Flow_Nozzle_Meter
