1323,567,1467,567,1467,698,1323,698,Vortex_Sensor
650,805,798,805,798,954,650,954,Flow_Transmitter
403,215,515,215,515,311,403,311,Weir_Meter
969,240,1094,240,1094,358,969,358,Sampler
144,374,293,374,293,447,144,447,Venturi
217,811,347,811,347,945,217,945,Pressure_Controller
910,677,1028,677,1028,799,910,799,Pressure_Controller
1593,712,1687,712,1687,802,1593,802,Or_Gate
964,456,1072,456,1072,529,964,529,Computer
1574,137,1714,137,1714,260,1574,260,Pitot_Tube_Type_Flow
1246,937,1315,937,1315,979,1246,979,Rotary_Meter
1545,490,1676,490,1676,614,1545,614,V-cone_Meter
1750,569,1785,569,1785,625,1750,625,Quick_Change
1275,201,1335,201,1335,236,1275,236,Double
725,388,789,388,789,450,725,450,Level_Recorder
678,580,816,580,816,703,678,703,Level_Alarm
103,191,173,191,173,232,103,232,Double
681,185,782,185,782,282,681,282,Flow_Element
400,511,467,511,467,580,400,580,And_Gate
170,568,283,568,283,687,170,687,Pressure_Recorder
