231,763,361,763,361,850,231,850,Unit_Control_Panel
1551,545,1671,545,1671,643,1551,643,Socket_Connection
452,522,556,522,556,623,452,623,Coriolis_Flow_Sensor
1284,556,1427,556,1427,691,1284,691,Pressure_Recording
798,687,849,687,849,739,798,739,Analyzer_Transmitter
1661,148,1706,148,1706,221,1661,221,Rotometer
349,318,420,318,420,379,349,379,Indicator_2
1013,444,1127,444,1127,572,1013,572,Not_Gate
1291,840,1412,840,1412,964,1291,964,Pressure_Indicating
979,696,1033,696,1033,743,979,743,On_Local_Control_Pane
134,317,275,317,275,441,134,441,Pitot_Tube_Type_Flow
518,308,662,308,662,447,518,447,Ultrasonic_Meter
385,139,457,139,457,222,385,222,Level_Meter
163,575,237,575,237,641,163,641,Averaging_Pitot_Tube
748,370,884,370,884,503,748,503,Coriolis_Flow_Sensor
1247,219,1345,219,1345,332,1247,332,Level_Meter
1514,358,1634,358,1634,466,1514,466,Flow_Recorder
698,919,790,919,790,972,698,972,Diaphram_Meter
1484,778,1565,778,1565,855,1484,855,Transducer
