1240,449,1368,449,1368,571,1240,571,Transducer
1651,177,1801,177,1801,321,1651,321,Behind_Control
1229,118,1310,118,1310,200,1229,200,Flow_Transmitter
1556,825,1654,825,1654,891,1556,891,Unit_Control_Panel
1451,617,1596,617,1596,728,1451,728,Flowmeter
857,417,981,417,981,549,857,549,Pressure_Transmitter
372,560,428,560,428,609,372,609,Pitot_Tube_Type_Flow
827,148,911,148,911,223,827,223,Magnetic
642,363,746,363,746,469,642,469,Flow_Controller
151,224,282,224,282,363,151,363,Level_Indicator
604,545,740,545,740,672,604,672,Computer_Indicator
150,845,259,845,259,962,150,962,Flow_Indicator
980,654,1075,654,1075,739,980,739,Level_Alarm
1460,117,1553,117,1553,188,1460,188,Flowmeter
1664,626,1714,626,1714,677,1664,677,Flow_Controller
1245,643,1318,643,1318,714,1245,714,Level_Recorder
1011,914,1058,914,1058,968,1011,968,Indicator_2
