727,639,865,639,865,771,727,771,Behind_Control
1447,384,1525,384,1525,460,1447,460,Coriolis_Flow_Sensor
1148,421,1252,421,1252,512,1148,512,Pitot_Tube_Type_Flow
524,569,627,569,627,666,524,666,Pressure_Transmitter
163,197,292,197,292,329,163,329,Indicator_3
928,172,1046,172,1046,292,928,292,On_Central_Control
1135,761,1237,761,1237,865,1135,865,Flow_Controller
1740,834,1789,834,1789,884,1740,884,And_Gate
1301,267,1350,267,1350,319,1301,319,Pressure_Recorder
1635,183,1703,183,1703,262,1635,262,Level_Meter
973,471,1064,471,1064,516,973,516,Venturi
208,896,286,896,286,968,208,968,Lever_Gauge
1322,692,1461,692,1461,839,1322,839,Sampler
703,343,796,343,796,438,703,438,Indicator_5
643,124,791,124,791,255,643,255,Pressure_Indicator
193,601,334,601,334,733,193,733,Computer_Indicator
778,845,875,845,875,936,778,936,Level_Indicator
1644,574,1751,574,1751,684,1644,684,Pressure_Controller
372,112,512,112,512,248,372,248,Flume_Meter
299,430,373,430,373,504,299,504,Level_Controller
