455,754,525,754,525,824,455,824,Wedge_Meter
1156,125,1232,125,1232,192,1156,192,Averaging_Pitot_Tube
1690,573,1807,573,1807,694,1690,694,Pressure_Controller
845,213,987,213,987,359,845,359,Displayed_Configurable
1447,407,1585,407,1585,551,1447,551,Transducer
1442,143,1548,143,1548,236,1442,236,On_Local_Control_Pane
786,527,886,527,886,585,786,585,Double
421,906,516,906,516,997,421,997,Behind_Control
1658,205,1739,205,1739,290,1658,290,Specialty_Item
698,826,778,826,778,918,698,918,Indicator_2
1026,515,1172,515,1172,664,1026,664,On_Central_Control
