1429,136,1543,136,1543,237,1429,237,Level_Alarm
187,782,304,782,304,901,187,901,On_Central_Control
1695,227,1807,227,1807,339,1695,339,Wedge_Meter
148,314,235,314,235,427,148,427,Flowmeter
438,675,521,675,521,727,438,727,Turbine_Meter
689,243,793,243,793,355,689,355,Flow_Indicator
820,638,956,638,956,773,820,773,Pitot_Tube
1183,230,1230,230,1230,297,1183,297,Odometer
1200,825,1326,825,1326,960,1200,960,Shared_Indicator_2
1509,437,1561,437,1561,492,1509,492,Specialty_Item
414,377,540,377,540,500,414,500,Displayed_Configurable
1444,598,1516,598,1516,662,1444,662,Not_Gate
1315,309,1361,309,1361,360,1315,360,Correcting_Element
922,210,1068,210,1068,359,922,359,Analyzer_Transmitter
379,903,463,903,463,948,379,948,Pressure_Gauges
773,455,840,455,840,518,773,518,V-cone_Meter
1212,606,1337,606,1337,718,1212,718,Flow_Recorder
