174,850,243,850,243,916,174,916,Behind_Control
131,141,269,141,269,277,131,277,Diamond
364,745,514,745,514,827,364,827,Pressure_Gauges
1508,938,1569,938,1569,998,1508,998,Steam_Traced
426,350,505,350,505,403,426,403,Unit_Control_Panel
642,141,703,141,703,195,642,195,Behind_a_Local_Control
639,670,789,670,789,805,639,805,Level_Transmitter
1167,671,1238,671,1238,733,1167,733,Behind_a_Local_Control
1334,112,1417,112,1417,185,1334,185,On_Local_Control_Pane
1600,403,1721,403,1721,543,1600,543,Indicator_2
691,492,788,492,788,577,691,577,Behind_a_Local_Control
1602,125,1742,125,1742,252,1602,252,Correcting_Element
955,614,1043,614,1043,694,955,694,Correcting_Element
599,272,664,272,664,368,599,368,Pressure_Gauge
1573,653,1709,653,1709,786,1573,786,Coriolis_Flow_Sensor
1037,142,1170,142,1170,267,1037,267,Pressure_Transmitter
862,101,942,101,942,183,862,183,Level_Recorder
446,506,508,506,508,566,446,566,Flume_Meter
933,356,1059,356,1059,501,933,501,Level_Meter
