520,441,659,441,659,574,520,574,Specialty_Item
786,181,854,181,854,249,786,249,Programmable_Indicator
733,316,776,316,776,395,733,395,Pressure_Gauges
982,721,1121,721,1121,806,982,806,Flow_Nozzle_Meter
1221,312,1313,312,1313,395,1221,395,Correcting_Element
213,559,298,559,298,641,213,641,Ultrasonic_Meter
565,774,705,774,705,924,565,924,Flow_Indicator
935,280,992,280,992,338,935,338,And_Gate
633,117,690,117,690,167,633,167,Pitot_Tube_Type_Flow
1409,451,1496,451,1496,538,1409,538,Level_Controller
1043,502,1113,502,1113,583,1043,583,Indicator_2
201,170,324,170,324,293,201,293,Wedge_Meter
153,758,294,758,294,847,153,847,Turbine_Meter
1685,309,1802,309,1802,426,1685,426,Level_Controller
1151,132,1215,132,1215,198,1151,198,Pressure_Controller
338,933,385,933,385,986,338,986,Manhole
1675,106,1753,106,1753,179,1675,179,Pressure_Recording
1466,845,1531,845,1531,920,1466,920,Level_Meter
1694,525,1809,525,1809,635,1694,635,Or_Gate
