305,521,449,521,449,670,305,670,Pressure_Controller
768,864,862,864,862,953,768,953,Pressure_Recording
685,564,797,564,797,633,685,633,Rotary_Meter
1444,694,1521,694,1521,766,1444,766,Sampler
197,767,280,767,280,852,197,852,Pressure_Indicating
1525,466,1639,466,1639,588,1525,588,Lever_Gauge
1691,264,1745,264,1745,297,1691,297,Flow_Nozzle_Meter
288,138,392,138,392,239,288,239,Flume_Meter
1346,57,1398,57,1398,112,1346,112,Pressure_Recording
1082,631,1133,631,1133,684,1082,684,Displayed_Configurable
1042,497,1109,497,1109,567,1042,567,Pressure_Recorder
668,280,808,280,808,416,668,416,Displayed_Programmable_Device
1136,789,1229,789,1229,884,1136,884,Indicator_5
920,285,1005,285,1005,372,920,372,And_Gate
1697,846,1802,846,1802,903,1697,903,Pressure_Gauges
