796,868,944,847,957,937,809,958,Flow_Nozzle_Meter
1216,232,1303,233,1301,327,1214,326,Flume_Meter
1590,574,1698,560,1709,651,1601,665,Not_Gate
514,817,620,823,613,950,507,944,Averaging_Pitot_Tube
587,238,633,240,630,289,584,287,And_Gate
1408,567,1466,558,1473,606,1415,615,Socket_Connection
934,305,1027,319,1013,408,920,394,Behind_a_Local_Control
1613,761,1729,751,1738,858,1622,868,Level_Alarm
1683,408,1780,424,1764,525,1667,509,Manhole
1170,55,1241,55,1243,140,1172,140,And_Gate
576,635,678,617,693,706,591,724,Behind_a_Local_Control
1315,866,1454,855,1464,987,1325,998,Flume_Meter
796,275,866,282,859,348,789,341,Pressure_Transmitter
333,71,385,73,382,126,330,124,Shared_Indicator_2
1482,224,1602,253,1573,375,1453,346,Vortex_Sensor
153,560,279,586,252,719,126,693,Correcting_Element
1203,720,1291,724,1288,807,1200,803,Flow_Controller
