633,783,701,783,701,846,633,846,Lever_Gauge
119,335,233,335,233,436,119,436,Averaging_Pitot_Tube
319,64,368,64,368,114,319,114,Flow_Controller
902,866,993,866,993,947,902,947,Level_Alarm
1374,285,1416,285,1416,340,1374,340,Flowmeter
1647,460,1744,460,1744,560,1647,560,Pressure_Controller
1274,829,1388,829,1388,899,1274,899,Rotometer
455,599,523,599,523,672,455,672,Flow_Indicator
1314,440,1449,440,1449,567,1314,567,Sampler
556,202,693,202,693,324,556,324,Averaging_Pitot_Tube
208,640,318,640,318,700,208,700,Pressure_Gauges
837,222,914,222,914,301,837,301,And_Gate
1165,140,1230,140,1230,243,1165,243,Quick_Change
128,833,242,833,242,947,128,947,Wedge_Meter
1026,466,1155,466,1155,601,1026,601,Pressure_Recorder
1546,766,1662,766,1662,876,1546,876,V-cone_Meter
