171,747,254,747,254,822,171,822,Correcting_Element
1185,359,1317,359,1317,443,1185,443,Turbine_Meter
544,203,688,203,688,330,544,330,Behind_a_Local_Control
1654,250,1783,250,1783,320,1654,320,Pressure_Gauges
966,355,1084,355,1084,460,966,460,Averaging_Pitot_Tube
761,531,888,531,888,647,761,647,Vortex_Sensor
618,747,759,747,759,834,618,834,Rotometer
129,332,226,332,226,424,129,424,Pressure_Transmitter
1248,628,1393,628,1393,764,1248,764,Pressure_Transmitter
605,52,680,52,680,124,605,124,Behind_Control
834,906,935,906,935,1008,834,1008,And_Gate
