1064,927,1132,927,1132,991,1064,991,V-cone_Meter
1075,101,1136,101,1136,156,1075,156,Correcting_Element
306,327,373,327,373,369,306,369,Turbine_Meter
1527,709,1659,709,1659,827,1527,827,Averaging_Pitot_Tube
424,818,489,818,489,893,424,893,Level_Meter
154,468,286,468,286,587,154,587,Flow_Recorder
710,489,811,489,811,586,710,586,Ultrasonic_Meter
1261,208,1374,208,1374,319,1261,319,Level_Recorder
1206,836,1287,836,1287,929,1206,929,Indicator_2
1566,181,1667,181,1667,287,1566,287,Transducer
1380,771,1422,771,1422,833,1380,833,Pressure_Gauge
1467,450,1531,450,1531,493,1467,493,Computer
540,177,595,177,595,204,540,204,Venturi
1015,676,1101,676,1101,765,1015,765,Pressure_Controller
776,726,905,726,905,861,776,861,Or_Gate
