1524,353,1618,353,1618,452,1524,452,Pressure_Recorder
1035,347,1166,347,1166,478,1035,478,Level_Controller
1396,821,1456,821,1456,867,1396,867,Flowmeter
448,463,572,463,572,586,448,586,Flow_Transmitter
832,738,921,738,921,782,832,782,Venturi
465,791,572,791,572,897,465,897,Steam_Traced
208,127,344,127,344,218,208,218,Unit_Control_Panel
1661,148,1771,148,1771,256,1661,256,Diamond
257,476,362,476,362,568,257,568,Behind_a_Local_Control
584,263,639,263,639,316,584,316,Sampler
955,199,1032,199,1032,276,955,276,Level_Controller
1418,541,1543,541,1543,680,1418,680,Level_Transmitter
732,486,868,486,868,614,732,614,Pressure_Recording
1575,926,1628,926,1628,980,1575,980,Indicator_5
1722,706,1834,706,1834,818,1722,818,Pitot_Tube
1188,799,1299,799,1299,924,1188,924,Level_Alarm
1713,420,1828,420,1828,520,1713,520,Level_Meter
1238,140,1312,140,1312,216,1238,216,And_Gate
1022,836,1119,836,1119,915,1022,915,Socket_Connection
1337,309,1449,309,1449,377,1337,377,Flow_Nozzle_Meter
