1776,523,1833,523,1833,576,1776,576,Lever_Gauge
857,121,973,121,973,224,857,224,Pressure_Indicator
1292,872,1350,872,1350,928,1292,928,Coriolis_Flow_Sensor
1609,271,1718,271,1718,368,1609,368,Averaging_Pitot_Tube
647,389,790,389,790,532,647,532,Wedge_Meter
108,141,245,141,245,278,108,278,Level_Controller
1279,297,1422,297,1422,425,1279,425,Not_Gate
227,737,354,737,354,846,227,846,Weir_Meter
438,312,542,312,542,405,438,405,Averaging_Pitot_Tube
1095,431,1197,431,1197,549,1095,549,Indicator_2
256,457,349,457,349,541,256,541,Flow_Recorder
615,658,739,658,739,774,615,774,Computer_Indicator
1735,718,1814,718,1814,842,1735,842,Quick_Change
1398,516,1535,516,1535,650,1398,650,And_Gate
883,838,1005,838,1005,955,883,955,V-cone_Meter
447,503,502,503,502,567,447,567,Level_Meter
431,121,488,121,488,179,431,179,And_Gate
1533,734,1604,734,1604,804,1533,804,Pitot_Tube
96,406,187,406,187,467,96,467,Computer
1047,169,1122,169,1122,210,1047,210,Pressure_Gauges
