802,230,931,230,931,353,802,353,Or_Gate
118,609,157,609,157,670,118,670,Quick_Change
1506,97,1563,97,1563,150,1506,150,Computer_Indicator
1709,299,1821,299,1821,404,1709,404,Pressure_Transmitter
1182,628,1279,628,1279,715,1182,715,Level_Transmitter
1581,872,1655,872,1655,952,1581,952,Shared_Indicator_2
116,870,194,870,194,939,116,939,On_Local_Control_Pane
216,186,285,186,285,258,216,258,Flow_Element
1086,102,1213,102,1213,220,1086,220,Lever_Gauge
1072,348,1132,348,1132,401,1072,401,On_Local_Control_Pane
354,463,472,463,472,542,354,542,Unit_Control_Panel
1431,225,1564,225,1564,350,1431,350,Level_Indicator
1381,657,1515,657,1515,747,1381,747,Unit_Control_Panel
551,645,603,645,603,696,551,696,Steam_Traced
1610,550,1760,550,1760,696,1610,696,Coriolis_Flow_Sensor
522,871,577,871,577,950,522,950,Odometer
692,451,837,451,837,562,692,562,Flowmeter
942,808,1043,808,1043,906,942,906,Ultrasonic_Meter
