1211,513,1297,513,1297,589,1211,589,Manhole
995,620,1082,620,1082,703,995,703,Behind_Control
1239,306,1294,306,1294,383,1239,383,Odometer
332,391,390,391,390,450,332,450,Flow_Controller
1559,912,1617,912,1617,964,1559,964,Flow_Recorder
136,864,224,864,224,946,136,946,Computer_Indicator
612,448,760,448,760,581,612,581,Flow_Recorder
1403,172,1517,172,1517,289,1403,289,On_Central_Control
1654,632,1803,632,1803,765,1654,765,Not_Gate
290,536,341,536,341,595,290,595,Indicator_2
1620,309,1727,309,1727,417,1620,417,Flow_Transmitter
898,96,969,96,969,171,898,171,Pressure_Recorder
454,880,519,880,519,946,454,946,Flow_Transmitter
1283,862,1327,862,1327,927,1283,927,Pressure_Gauge
1460,584,1519,584,1519,645,1460,645,Displayed_Configurable
614,162,761,162,761,291,614,291,Pitot_Tube_Type_Flow
756,893,814,893,814,940,756,940,Socket_Connection
1390,427,1505,427,1505,489,1390,489,Pressure_Gauges
955,251,1093,251,1093,370,955,370,Weir_Meter
