224,629,333,629,333,692,224,692,Diaphram_Meter
361,255,429,255,429,324,361,324,Flow_Controller
816,347,898,347,898,431,816,431,On_Central_Control
769,508,868,508,868,610,769,610,Pressure_Controller
1001,752,1151,752,1151,893,1001,893,Pressure_Transmitter
531,573,666,573,666,714,531,714,Pressure_Recorder
1357,492,1466,492,1466,592,1357,592,Vortex_Sensor
991,318,1065,318,1065,426,991,426,Pressure_Gauge
1183,231,1312,231,1312,352,1183,352,Computer_Indicator
1646,722,1795,722,1795,856,1646,856,Magnetic
1497,115,1605,115,1605,221,1497,221,Diamond
321,422,367,422,367,495,321,495,Quick_Change
1313,714,1379,714,1379,785,1313,785,Shared_Indicator_2
821,897,907,897,907,951,821,951,Turbine_Meter
1620,496,1715,496,1715,593,1620,593,Indicator_3
1564,335,1643,335,1643,409,1564,409,Level_Indicator
514,371,628,371,628,441,514,441,Rotometer
111,159,261,159,261,307,111,307,Shared_Indicator
