1075,639,1125,639,1125,688,1075,688,Diamond
1398,132,1511,132,1511,248,1398,248,On_Central_Control
160,339,224,339,224,402,160,402,Pitot_Tube
493,658,640,658,640,787,493,787,Pitot_Tube_Type_Flow
1561,589,1699,589,1699,726,1561,726,Pitot_Tube
764,779,844,779,844,850,764,850,Pressure_Indicator
619,148,715,148,715,256,619,256,Level_Alarm
951,428,1099,428,1099,528,951,528,Unit_Control_Panel
1651,330,1788,330,1788,459,1651,459,Pressure_Transmitter
312,638,376,638,376,712,312,712,Level_Meter
1736,918,1784,918,1784,977,1736,977,Socket_Connection
1202,664,1338,664,1338,810,1202,810,Shared_Indicator_2
117,563,201,563,201,644,117,644,Ultrasonic_Meter
782,133,885,133,885,232,782,232,Ultrasonic_Meter
1298,328,1405,328,1405,437,1298,437,Indicator_5
