426,628,543,628,543,748,426,748,Displayed_Configurable
1276,156,1410,156,1410,234,1276,234,Diaphram_Meter
1729,160,1817,160,1817,216,1729,216,Turbine_Meter
1458,359,1563,359,1563,420,1458,420,Double
562,182,711,182,711,323,562,323,Sampler
939,696,1089,696,1089,846,939,846,Level_Controller
828,118,944,118,944,223,828,223,Correcting_Element
967,330,1107,330,1107,464,967,464,Or_Gate
1646,737,1789,737,1789,824,1646,824,Flow_Nozzle_Meter
561,868,686,868,686,995,561,995,Flow_Controller
128,410,227,410,227,500,128,500,Indicator
329,107,447,107,447,225,329,225,Wedge_Meter
220,641,286,641,286,699,220,699,Pitot_Tube_Type_Flow
1358,636,1471,636,1471,747,1358,747,Diamond
336,872,425,872,425,957,336,957,Transducer
1698,353,1777,353,1777,436,1698,436,Specialty_Item
