482,783,620,783,620,921,482,921,Wedge_Meter
1155,707,1284,707,1284,832,1155,832,Displayed_Programmable_Device
144,707,244,707,244,807,144,807,Wedge_Meter
1408,917,1478,917,1478,998,1408,998,Level_Meter
630,515,736,515,736,615,630,615,Pressure_Recording
1017,488,1152,488,1152,630,1017,630,Pressure_Recorder
838,701,903,701,903,768,838,768,And_Gate
175,490,289,490,289,604,175,604,Flow_Transmitter
1243,469,1375,469,1375,587,1243,587,Level_Transmitter
783,875,891,875,891,1000,783,1000,Level_Meter
1356,161,1494,161,1494,303,1356,303,Displayed_Configurable
976,173,1067,173,1067,264,976,264,Programmable_Indicator
1217,293,1275,293,1275,352,1217,352,Indicator_5
1405,679,1501,679,1501,816,1405,816,Odometer
1604,171,1751,171,1751,321,1604,321,And_Gate
