667,453,784,453,784,525,667,525,Rotometer
1415,465,1486,465,1486,533,1415,533,Flow_Element
254,235,391,235,391,358,254,358,Magnetic
1592,175,1676,175,1676,251,1592,251,Correcting_Element
1699,633,1845,633,1845,762,1699,762,Manhole
385,106,476,106,476,162,385,162,Rotometer
630,659,733,659,733,750,630,750,Pressure_Indicator
1011,342,1156,342,1156,483,1011,483,Flume_Meter
1719,845,1784,845,1784,903,1719,903,Level_Alarm
1093,566,1163,566,1163,633,1093,633,Behind_Control
730,892,867,892,867,972,730,972,Double
500,478,560,478,560,532,500,532,Manhole
