623,773,715,773,715,865,623,865,Programmable_Indicator
1540,461,1655,461,1655,581,1540,581,Ultrasonic_Meter
1389,777,1469,777,1469,848,1389,848,Averaging_Pitot_Tube
1666,717,1796,717,1796,845,1666,845,Shared_Indicator
1209,254,1256,254,1256,309,1209,309,Level_Meter
766,233,882,233,882,351,766,351,Flow_Controller
1429,149,1542,149,1542,264,1429,264,And_Gate
618,564,684,564,684,630,618,630,Level_Controller
171,518,312,518,312,658,171,658,Steam_Traced
96,905,168,905,168,979,96,979,And_Gate
342,244,425,244,425,296,342,296,Turbine_Meter
1286,605,1406,605,1406,679,1286,679,Rotometer
287,909,377,909,377,966,287,966,Turbine_Meter
1183,389,1302,389,1302,497,1183,497,Indicator
1635,216,1766,216,1766,351,1635,351,Pressure_Controller
411,477,501,477,501,521,411,521,Venturi
1057,104,1124,104,1124,178,1057,178,Correcting_Element
1059,797,1143,797,1143,872,1059,872,Level_Transmitter
567,296,621,296,621,358,567,358,Level_Meter
885,485,995,485,995,559,885,559,Computer
