972,349,1096,349,1096,466,972,466,Pressure_Transmitter
310,140,352,140,352,200,310,200,Odometer
1182,173,1317,173,1317,302,1182,302,Transducer
961,762,1109,762,1109,910,961,910,Programmable_Indicator
292,543,380,543,380,688,292,688,Flow_Nozzle_Meter
1467,380,1554,380,1554,462,1467,462,Pressure_Recording
236,373,341,373,341,425,236,425,Venturi
806,316,890,316,890,395,806,395,Sampler
1663,483,1741,483,1741,556,1663,556,Sampler
657,823,802,823,802,971,657,971,Indicator_5
1425,713,1523,713,1523,812,1425,812,Steam_Traced
1369,549,1404,549,1404,605,1369,605,Quick_Change
564,114,650,114,650,203,564,203,Pressure_Controller
1335,880,1455,880,1455,990,1335,990,Indicator
1562,126,1703,126,1703,254,1562,254,Correcting_Element
