1290,877,1352,877,1352,941,1290,941,And_Gate
230,711,295,711,295,774,230,774,Flume_Meter
530,556,612,556,612,633,530,633,Pressure_Transmitter
810,475,944,475,944,594,810,594,Level_Alarm
1299,524,1370,524,1370,591,1299,591,Pressure_Recording
725,256,833,256,833,367,725,367,Pressure_Indicating
1427,109,1550,109,1550,225,1427,225,Level_Indicator
298,465,435,465,435,552,298,552,Turbine_Meter
1661,848,1761,848,1761,944,1661,944,Ultrasonic_Meter
965,253,1091,253,1091,366,965,366,Level_Alarm
1063,648,1131,648,1131,719,1063,719,Specialty_Item
115,297,229,297,229,411,115,411,Flow_Transmitter
1413,295,1537,295,1537,425,1413,425,Pressure_Recorder
1502,641,1649,641,1649,780,1502,780,Sampler
1671,378,1769,378,1769,462,1671,462,Weir_Meter
