1642,885,1769,885,1769,947,1642,947,Venturi
422,549,492,549,492,593,422,593,Turbine_Meter
1049,448,1150,448,1150,535,1049,535,Weir_Meter
623,671,677,671,677,733,623,733,Indicator_2
1132,239,1227,239,1227,325,1132,325,Correcting_Element
779,129,849,129,849,197,779,197,Displayed_Configurable
237,426,317,426,317,504,237,504,Level_Recorder
1263,57,1375,57,1375,174,1263,174,Pressure_Recorder
1517,242,1642,242,1642,354,1517,354,Level_Transmitter
373,73,491,73,491,183,373,183,Lever_Gauge
107,610,234,610,234,724,107,724,Flow_Recorder
987,865,1108,865,1108,985,987,985,Pitot_Tube
250,234,288,234,288,297,250,297,Flow_Nozzle_Meter
1178,608,1317,608,1317,741,1178,741,Or_Gate
208,887,327,887,327,1006,208,1006,Programmable_Indicator
1786,681,1842,681,1842,733,1786,733,Pressure_Transmitter
815,502,929,502,929,616,815,616,Level_Controller
