412,143,510,143,510,242,412,242,Shared_Indicator
666,708,745,708,745,778,666,778,Not_Gate
942,724,1018,724,1018,775,942,775,Unit_Control_Panel
250,765,363,765,363,873,250,873,Flow_Element
1420,824,1506,824,1506,877,1420,877,Rotary_Meter
1052,370,1137,370,1137,446,1052,446,Not_Gate
1405,605,1481,605,1481,683,1405,683,Analyzer_Transmitter
1304,316,1404,316,1404,416,1304,416,Programmable_Indicator
158,300,238,300,238,349,158,349,Flow_Nozzle_Meter
878,72,1016,72,1016,202,878,202,Sampler
1591,707,1733,707,1733,843,1591,843,Behind_Control
540,436,618,436,618,516,540,516,Indicator_5
1529,228,1674,228,1674,377,1529,377,Pressure_Indicating
690,886,836,886,836,984,690,984,Unit_Control_Panel
691,388,759,388,759,459,691,459,Or_Gate
1125,519,1180,519,1180,583,1125,583,Level_Meter
641,62,694,62,694,93,641,93,Double
834,437,883,437,883,488,834,488,Behind_Control
1075,899,1175,899,1175,993,1075,993,Pressure_Transmitter
