1739,723,1840,723,1840,826,1739,826,Indicator_3
896,116,947,116,947,167,896,167,Level_Controller
650,460,709,460,709,524,650,524,Lever_Gauge
979,548,1045,548,1045,614,979,614,Programmable_Indicator
528,623,599,623,599,734,528,734,Quick_Change
1075,272,1142,272,1142,313,1075,313,Rotary_Meter
1262,689,1345,689,1345,767,1262,767,Pressure_Recording
689,733,839,733,839,807,689,807,Venturi
1686,306,1768,306,1768,390,1686,390,And_Gate
1397,188,1542,188,1542,330,1397,330,Coriolis_Flow_Sensor
385,314,523,314,523,399,385,399,Rotary_Meter
1751,148,1817,148,1817,188,1751,188,Flow_Nozzle_Meter
995,866,1112,866,1112,956,995,956,Flowmeter
1702,501,1823,501,1823,609,1702,609,Manhole
867,354,986,354,986,459,867,459,Manhole
1536,404,1584,404,1584,455,1536,455,Pressure_Transmitter
1431,650,1566,650,1566,788,1431,788,Indicator_3
181,459,271,459,271,544,181,544,Sampler
1359,463,1424,463,1424,566,1359,566,Quick_Change
634,216,782,216,782,356,634,356,Sampler
