1456,447,1523,433,1533,482,1466,496,Level_Alarm
340,142,396,153,383,217,327,206,Pressure_Recorder
810,725,924,725,923,784,809,784,Flow_Nozzle_Meter
217,453,341,465,326,614,202,602,Displayed_Programmable_Device
1287,627,1357,645,1342,706,1272,688,Behind_a_Local_Control
1632,768,1771,744,1791,861,1652,885,Computer_Indicator
1455,715,1600,747,1570,880,1425,848,Steam_Traced
1119,567,1229,552,1244,666,1134,681,Magnetic
771,862,850,858,852,895,773,899,Venturi
692,288,829,302,819,405,682,391,Flowmeter
