759,800,844,800,844,888,759,888,Pressure_Indicating
1502,255,1585,255,1585,318,1502,318,Flowmeter
315,840,427,840,427,960,315,960,Flow_Indicator
352,169,454,169,454,259,352,259,Manhole
1481,903,1628,903,1628,996,1481,996,Turbine_Meter
726,96,860,96,860,232,726,232,Flow_Controller
486,570,624,570,624,704,486,704,Flume_Meter
719,508,782,508,782,573,719,573,On_Central_Control
59,448,129,448,129,523,59,523,Flow_Indicator
911,831,1059,831,1059,976,911,976,Coriolis_Flow_Sensor
919,383,1008,383,1008,476,919,476,Pressure_Recorder
395,343,479,343,479,426,395,426,Steam_Traced
1033,161,1156,161,1156,271,1033,271,Level_Transmitter
1762,465,1818,465,1818,519,1762,519,Ultrasonic_Meter
1445,490,1559,490,1559,561,1445,561,Rotary_Meter
