844,842,912,842,912,949,844,949,Quick_Change
254,505,393,505,393,635,254,635,Shared_Indicator_2
1305,578,1420,578,1420,701,1305,701,Shared_Indicator_2
1667,530,1745,530,1745,578,1667,578,Rotary_Meter
1635,869,1729,869,1729,966,1635,966,Pressure_Indicating
222,320,281,320,281,376,222,376,Behind_Control
1051,654,1162,654,1162,755,1051,755,Correcting_Element
1088,90,1228,90,1228,216,1088,216,Magnetic
594,549,737,549,737,672,594,672,Weir_Meter
873,355,963,355,963,440,873,440,Pressure_Transmitter
649,135,706,135,706,169,649,169,Flow_Nozzle_Meter
1663,257,1740,257,1740,330,1663,330,Transducer
360,137,465,137,465,240,360,240,Diamond
390,852,443,852,443,906,390,906,Indicator_5
1237,790,1333,790,1333,886,1237,886,Level_Controller
834,614,943,614,943,728,834,728,Pressure_Recorder
1189,348,1312,348,1312,474,1189,474,Displayed_Configurable
884,174,954,174,954,244,884,244,Programmable_Indicator
1036,950,1105,950,1105,1020,1036,1020,Flow_Transmitter
